"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NNEIEUS","199710","18.006","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199711","13.241","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199712","14.523","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199713","218.813","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199801","13.019","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199802","10.177","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199803","14.774","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199804","14.458","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199805","22.069","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199806","28.801","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199807","34.154","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199808","34.736","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199809","28.958","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199810","18.689","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199811","13.483","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199812","14.331","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199813","247.666","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199901","14.836","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199902","12.619","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199903","17.164","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199904","21.261","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199905","22.667","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199906","26.949","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199907","36.327","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199908","36.119","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199909","23.349","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199910","19.906","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199911","14.21","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199912","14.506","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","199913","259.945","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200001","17.569","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200002","15.403","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200003","19.156","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200004","19.807","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200005","28.499","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200006","28.357","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200007","34.419","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200008","37.855","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200009","26.157","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200010","19.685","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200011","16.634","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200012","17.248","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200013","280.821","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200101","18.445","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200102","16.959","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200103","19.66","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200104","20.833","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200105","23.497","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200106","26.691","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200107","34.331","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200108","37.196","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200109","27.617","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200110","25.231","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200111","18.973","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200112","19.878","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200113","289.359","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200201","20.591","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200202","18.583","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200203","21.934","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200204","21.827","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200205","22.125","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200206","29.726","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200207","39.57","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200208","38.699","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200209","30.671","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200210","23.846","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200211","18.963","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200212","19.434","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200213","306.009","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200301","20.732","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200302","18.143","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200303","19.577","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200304","19.082","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200305","21.321","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200306","23.579","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200307","34.113","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200308","36.991","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200309","25.362","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200310","22.132","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200311","18.843","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200312","18.19","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200313","278.127","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200401","19.636","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200402","20.291","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200403","20.377","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200404","21.138","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200405","26.315","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200406","27.65","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200407","34.062","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200408","33.253","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200409","28.728","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200410","23.862","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200411","20.418","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200412","21.013","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200413","296.75","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200501","20.931","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200502","17.97","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200503","20.991","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200504","21.206","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200505","22.983","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200506","32.257","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200507","42.2","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200508","42.971","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200509","31.343","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200510","23.581","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200511","20.272","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200512","22.078","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200513","318.858","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200601","17.302","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200602","18.81","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200603","22.112","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200604","23.144","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200605","27.411","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200606","34.177","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200607","46.904","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200608","45.632","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200609","29.76","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200610","28.639","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200611","21.539","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200612","22.51","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200613","337.975","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200701","24.34","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200702","23.118","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200703","22.587","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200704","24.603","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200705","27.539","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200706","34.099","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200707","41.277","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200708","52.629","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200709","37.073","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200710","32.781","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200711","24.322","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200712","27.041","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200713","371.465","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200801","28.885","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200802","23.851","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200803","25.031","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNEIEUS","200804","25.497","2","Natural Gas Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
